userID,movieID,prediction
469,857,4.783507347
469,923,4.838005543
469,1104,4.829909801
469,1418,4.820523262
470,100,4.843466759
470,295,4.826212883
470,276,4.78175354
470,742,4.837138176
470,850,4.79855442
470,1043,4.900156975
470,1104,4.89270401
470,1260,4.844041348
470,1581,4.791600227
470,1609,4.928360939
471,1,4.761763096
471,8,4.762722969
471,477,4.637775898
471,1353,4.760224342
471,1450,4.800420284
471,1521,4.802667618
471,1559,4.892309189
471,1545,4.7975564
471,1609,4.929080963
471,1619,4.843352318
472,34,4.683232784
472,578,4.734611988
472,672,4.67414093
472,720,4.686304092
472,850,4.562852859
472,1201,4.657948494
472,1441,4.618386269
472,1456,4.548102856
472,1499,4.745340824
472,1559,4.712585926
473,14,4.85228014
473,127,4.883881092
473,137,4.958097935
473,302,4.851987839
473,504,4.758575916
473,1261,4.787226677
473,1559,4.948070526
473,1546,4.908759594
473,1663,4.774373055
473,1674,4.804498196
474,180,4.62150383
474,204,4.731443882
474,517,4.678184986
474,506,4.812521458
474,484,4.519928932
474,609,4.722608089
474,1031,4.653995514
474,1218,4.629855633
474,1633,4.542808056
474,1663,4.706453323
475,269,4.917649269
475,316,4.993278027
475,1015,4.78624773
475,1351,4.789283752
475,1418,4.767499447
475,1445,4.821597099
475,1559,4.874990463
475,1577,4.797633648
475,1574,4.918998718
475,1674,4.784379482
476,204,4.69439888
476,211,4.69396019
476,433,4.736392021
476,1122,4.844565868
476,1189,4.850185394
476,1442,4.829709053
476,1515,4.799081326
476,1538,4.773802757
476,1609,4.880009651
476,1668,4.711787701
477,36,4.801393986
477,49,4.978915691
477,732,4.884689808
477,913,4.64837265
477,914,4.863151073
477,1004,4.656037331
477,1515,4.782812119
477,1537,4.711518764
477,1559,4.756390572
477,1628,4.740898609
478,26,4.930559635
478,288,4.613686085
478,469,4.618272305
478,718,4.892316341
478,1351,4.86661005
478,1418,4.680910587
478,1521,4.748413086
478,1559,4.699945927
478,1581,4.647296429
478,1546,4.714501381
479,96,4.83838129
479,200,4.647181511
479,174,4.818575382
479,3,4.641540051
479,476,4.718687057
479,853,4.720320225
479,970,4.787385464
479,1337,4.717684269
479,1575,4.65546751
479,1609,4.752550125
480,165,4.96303463
480,213,4.890494347
480,1418,4.953104019
480,1438,4.796729565
480,1465,4.918317318
480,1590,4.863134384
480,1545,4.879014969
480,1609,4.871141911
480,1647,4.795394421
480,1630,4.834093094
481,435,4.823804855
481,505,4.939942837
481,507,4.667193413
481,648,4.893582821
481,663,4.916069031
481,1201,4.738269329
481,1225,4.683285713
481,1363,4.884270668
481,1545,4.75877142
481,1634,4.735002041
482,257,4.939613819
482,286,4.852435112
482,295,4.733106613
482,784,4.774803638
482,1031,4.845532894
482,1104,4.886823654
482,1405,4.754930019
482,1545,4.825363636
482,1609,4.709321022
482,1630,4.725660324
483,109,4.883172989
483,601,4.740867138
483,1104,4.986267567
483,1152,4.84461689
483,1345,4.857674599
483,1538,4.859842777
483,1557,4.807087898
483,1559,4.764127254
483,1590,4.786165237
483,1574,4.758135796
484,195,4.708943367
484,174,4.90101099
484,141,4.790959835
484,1066,4.768585205
484,1462,4.774464607
484,1538,4.724190235
484,1559,4.92839098
484,1546,4.744091988
484,1609,4.913269997
484,1644,4.747738361
485,242,4.978768349
485,390,4.869538307
485,889,4.978861332
485,1104,4.924595833
485,1418,4.857387066
485,1469,4.7423563
485,1492,4.783788681
485,1559,4.767519951
485,1609,4.743419647
485,1619,4.903400421
486,137,4.576240063
486,644,4.606762409
486,591,4.645839214
486,889,4.640651703
486,935,4.81049633
486,1125,4.682936192
486,1202,4.919171333
486,1197,4.804537296
486,1609,4.963950634
486,1619,4.582917213
487,188,4.785492897
487,652,4.825577259
487,747,4.638114929
487,768,4.887712479
487,939,4.671822071
487,1319,4.775663376
487,1340,4.618508339
487,1410,4.742723465
487,1559,4.642932415
487,1546,4.696834564
488,127,4.783771992
488,333,4.792509556
488,651,4.896535397
488,754,4.813043594
488,1233,4.76797533
488,1521,4.945982933
488,1557,4.733442307
488,1584,4.834607124
488,1609,4.849782467
488,1640,4.725620747
489,313,4.881208897
489,347,4.843064308
489,838,4.719008446
489,899,4.698786259
489,908,4.813670158
489,897,4.903439999
489,1215,4.708827019
489,1238,4.881125927
489,1318,4.793446541
489,1546,4.806388378
490,127,4.951471806
490,1104,4.93595171
490,1201,4.696480751
490,1306,4.750143051
490,1358,4.758653641
490,1538,4.764278412
490,1559,4.892000198
490,1546,4.887599468
490,1648,4.674187183
490,1674,4.742485046
491,116,4.882798672
491,45,4.781561375
491,353,4.81862545
491,493,4.925563335
491,657,4.790173054
491,913,4.885726929
491,900,4.913045406
491,1201,4.785200119
491,1476,4.800700665
491,1546,4.927380562
492,187,4.800198078
492,131,4.932510376
492,286,4.735325813
492,1104,4.907440186
492,1098,4.760534763
492,1418,4.920043945
492,1574,4.827930927
492,1546,4.76759243
492,1609,4.697470188
492,1663,4.799620152
493,201,4.94149828
493,82,4.671670914
493,600,4.801978111
493,1418,4.668375492
493,1520,4.639725208
493,1521,4.651510239
493,1559,4.7121315
493,1577,4.886196136
493,1609,4.728069782
493,1674,4.628573418
494,181,4.781275272
494,126,4.944552422
494,357,4.876539707
494,845,4.797410965
494,1104,4.964976311
494,1189,4.75674057
494,1231,4.853636742
494,1351,4.927702427
494,1559,4.867426872
494,1609,4.975757122
495,173,4.78230381
495,15,4.654734612
495,504,4.638573647
495,768,4.712026596
495,1123,4.708307266
495,1362,4.627728939
495,1372,4.63653326
495,1424,4.675871849
495,1559,4.844429016
495,1546,4.814247608
496,42,4.97081852
496,204,4.746428013
496,318,4.734220982
496,644,4.681797981
496,838,4.879345894
496,1104,4.930198669
496,1418,4.865618229
496,1526,4.643897057
496,1546,4.931064129
496,1663,4.852795124
497,455,4.721586227
497,374,4.704041481
497,497,4.815440655
497,817,4.854544163
497,1043,4.922351837
497,1351,4.638850212
497,1363,4.78072834
497,1461,4.868531704
497,1526,4.746899605
497,1546,4.697919369
498,509,4.774230003
498,558,4.677610397
498,603,4.701263428
498,664,4.888476372
498,1557,4.728878975
498,1559,4.798336506
498,1575,4.876794338
498,1644,4.804905415
498,1653,4.880548477
498,1663,4.824365616
499,272,4.717090607
499,207,4.939380169
499,657,4.846900463
499,1104,4.731178284
499,1125,4.875525475
499,1306,4.771100044
499,1418,4.90982151
499,1429,4.903086662
499,1546,4.709014416
499,1680,4.678497791
500,42,4.905721664
500,223,4.735243797
500,475,4.780956268
500,609,4.736627579
500,1160,4.780114174
500,1191,4.75522995
500,1397,4.731649876
500,1583,4.726730824
500,1609,4.88533783
500,1675,4.750006676
501,108,4.927999496
501,129,4.803679466
501,221,4.809199333
501,741,4.864395618
501,861,4.879639149
501,1015,4.774396896
501,1189,4.756878853
501,1351,4.799243927
501,1381,4.822213173
501,1534,4.879011631
502,682,4.862207413
502,838,4.72845602
502,1104,4.663515091
502,1188,4.678362846
502,1310,4.632539272
502,1372,4.793168068
502,1363,4.710355282
502,1472,4.800828934
502,1559,4.705908298
502,1545,4.623678684
503,183,4.872590065
503,86,4.858983994
503,19,4.709465504
503,615,4.73652792
503,1432,4.681656837
503,1460,4.672314167
503,1575,4.836847305
503,1600,4.688352585
503,1616,4.669783115
503,1663,4.776763439
504,258,4.625474453
504,161,4.767817974
504,447,4.681892395
504,417,4.626872063
504,499,4.616168022
504,961,4.651369095
504,1476,4.532249451
504,1500,4.618780136
504,1528,4.886295319
504,1637,4.57316494
505,132,4.89130497
505,496,4.919213295
505,468,4.792346478
505,604,4.832466125
505,562,4.697127819
505,1130,4.71028471
505,1377,4.715927601
505,1432,4.724033833
505,1546,4.750295639
505,1663,4.749094486
506,146,4.689734936
506,12,4.710842133
506,211,4.797158718
506,510,4.65397644
506,646,4.89777422
506,745,4.601892948
506,1351,4.51961422
506,1472,4.821455956
506,1630,4.666395664
506,1680,4.645949364
507,250,4.76356411
507,245,4.799088478
507,147,4.901574135
507,288,4.938436031
507,1104,4.888092041
507,1201,4.862659454
507,1351,4.722823143
507,1418,4.762475967
507,1442,4.64747715
507,1545,4.77269125
508,173,4.942933559
508,209,4.665255547
508,378,4.829342842
508,506,4.963241577
508,1104,4.811493874
508,1418,4.811402798
508,1514,4.706331253
508,1577,4.738131523
508,1546,4.681346893
508,1619,4.889068127
509,302,4.987119675
509,644,4.745167255
509,1104,4.747906208
509,1233,4.718426704
509,1418,4.848779202
509,1438,4.657012939
509,1476,4.693043709
509,1509,4.655890942
509,1557,4.674938202
509,1574,4.82192564
510,748,4.734935284
510,806,4.766902924
510,1104,4.802849293
510,1201,4.797482014
510,1215,4.724874973
510,1418,4.897299767
510,1492,4.965385914
510,1557,4.751406193
510,1545,4.772296429
510,1609,4.852834702
511,292,4.620272636
511,838,4.605228901
511,895,4.904212952
511,1577,4.683390141
511,1545,4.90055275
511,1546,4.712403297
511,1547,4.767345428
511,1603,4.680497169
511,1609,4.722596169
511,1674,4.734152794
512,50,4.986628532
512,318,4.971148014
512,914,4.823448658
512,1104,4.74754715
512,1310,4.604650021
512,1325,4.700220108
512,1461,4.670190811
512,1535,4.794600964
512,1647,4.751591206
512,1668,4.733046532
513,50,4.917876244
513,252,4.829693794
513,377,4.822146416
513,850,4.804095268
513,957,4.798851967
513,1418,4.75222683
513,1501,4.824813366
513,1559,4.851545334
513,1545,4.859017372
513,1609,4.75452137
514,107,4.597090721
514,83,4.881491184
514,186,4.81511116
514,802,4.63147068
514,1385,4.614562511
514,1347,4.656908989
514,1418,4.657430172
514,1438,4.602419853
514,1546,4.632445335
514,1619,4.661687851
515,18,4.699140072
515,304,4.964770794
515,313,4.887356281
515,900,4.798804283
515,897,4.711961746
515,1104,4.789196491
515,1177,4.731514931
515,1430,4.757779121
515,1438,4.815110207
515,1546,4.713948727
516,191,4.898078442
516,169,4.981996536
516,1104,4.823496819
516,1213,4.842160225
516,1418,4.92663002
516,1521,4.801911831
516,1574,4.793072224
516,1545,4.908305168
516,1546,4.88220644
516,1609,4.750916481
517,127,4.796265602
517,1104,4.945252895
517,1122,4.703216076
517,1187,4.840351582
517,1418,4.875076294
517,1429,4.675199986
517,1516,4.764344215
517,1575,4.792627811
517,1574,4.846988201
517,1546,4.790831089
518,129,4.770198822
518,280,4.859303474
518,370,4.93413353
518,1040,4.721077919
518,1275,4.789362431
518,1339,4.65402317
518,1500,4.697823048
518,1521,4.88246727
518,1546,4.747820377
518,1663,4.820525169
519,313,4.892875671
519,914,4.755532742
519,759,4.738235474
519,1356,4.736721992
519,1363,4.735202312
519,1418,4.795627117
519,1535,4.734492302
519,1546,4.905340672
519,1617,4.983863354
519,1674,4.800563812
520,315,4.905775547
520,302,4.916988373
520,504,4.799716949
520,690,4.80664444
520,893,4.916931152
520,1104,4.901226044
520,1465,4.820260525
520,1609,4.900093555
520,1616,4.853738785
520,1674,4.949365616
521,202,4.697869301
521,147,4.699177265
521,970,4.70588398
521,1104,4.693916798
521,1189,4.853818893
521,1418,4.724075794
521,1429,4.786081314
521,1559,4.725640297
521,1609,4.827055931
521,1644,4.689477921
522,168,4.791978359
522,100,4.968045712
522,445,4.786762714
522,480,4.963385105
522,543,4.855609894
522,1104,4.941018105
522,1515,4.813637257
522,1521,4.874147415
522,1575,4.835577011
522,1630,4.828083992
523,208,4.834641457
523,213,4.803179741
523,189,4.900631428
523,114,4.925646305
523,634,4.814091682
523,935,4.994497776
523,1300,4.825860023
523,1418,4.853826046
523,1515,4.776232243
523,1521,4.745987892
524,89,4.814387321
524,302,4.923126221
524,480,4.738147259
524,1104,4.834100723
524,1418,4.849072456
524,1424,4.881155968
524,1559,4.764417171
524,1545,4.870932579
524,1546,4.706252098
524,1609,4.848265648
525,257,4.882131577
525,596,4.907109261
525,713,4.904450893
525,850,4.773696899
525,762,4.953932285
525,1043,4.644012928
525,1418,4.670855045
525,1424,4.735115528
525,1499,4.93586731
525,1559,4.862274647
526,123,4.594173431
526,223,4.785307884
526,269,4.977468967
526,313,4.629730701
526,676,4.920743465
526,605,4.757241726
526,1275,4.604745865
526,1400,4.76372242
526,1535,4.720375538
526,1574,4.870366096
527,127,4.867316246
527,174,4.898592949
527,234,4.808098793
527,429,4.845719814
527,1201,4.666102886
527,1351,4.713450432
527,1429,4.784486771
527,1472,4.679545403
527,1566,4.800361633
527,1577,4.833511353
528,173,4.944412708
528,194,4.810556889
528,615,4.930473328
528,1104,4.834115982
528,1122,4.771920681
528,1418,4.886314392
528,1460,4.917704582
528,1547,4.808560848
528,1641,4.777987003
528,1668,4.799376965
529,300,4.77202177
529,838,4.754872799
529,759,4.704410553
529,1031,4.775930405
529,1104,4.734867096
529,1125,4.776352882
529,1358,4.804633617
529,1418,4.772995949
529,1452,4.728313923
529,1472,4.718746185
530,196,4.968667507
530,220,4.705503464
530,504,4.840071201
530,535,4.701462269
530,607,4.961155415
530,838,4.862159729
530,1104,4.914369583
530,1557,4.774623394
530,1546,4.777252197
530,1674,4.705545902
531,286,4.826048851
531,312,4.891236305
531,1104,4.687342167
531,1310,4.732334137
531,1418,4.799610138
531,1452,4.654786587
531,1521,4.653828621
531,1574,4.836386681
531,1546,4.740423203
531,1640,4.821518898
532,161,4.720094681
532,223,4.617325783
532,8,4.585528374
532,421,4.641341686
532,448,4.873823166
532,897,4.948130608
532,1339,4.525625229
532,1416,4.554838657
532,1465,4.638638496
532,1668,4.692589283
533,44,4.893808365
533,87,4.603589535
533,211,4.636087894
533,1124,4.618159294
533,1173,4.791802883
533,1438,4.720739841
533,1461,4.700929165
533,1577,4.725945473
533,1547,4.808083534
533,1619,4.635334969
534,273,4.746692181
534,455,4.785362244
534,784,4.806529999
534,1215,4.905848026
534,1427,4.811469555
534,1445,4.726053238
534,1521,4.733351707
534,1545,4.880723
534,1609,4.896969795
534,1648,4.826133728
535,137,4.822446346
535,654,4.75687933
535,545,4.812748909
535,686,4.709612846
535,699,4.668028831
535,747,4.643662453
535,942,4.626187325
535,1515,4.694268227
535,1566,4.670056343
535,1587,4.782743931
536,173,4.674008369
536,180,4.646848679
536,275,4.821043015
536,474,4.799340725
536,1175,4.657000542
536,1559,4.915220261
536,1577,4.952524662
536,1545,4.894524097
536,1609,4.683605194
536,1681,4.683158875
537,466,4.552661896
537,497,4.73709631
537,490,4.59190321
537,543,4.569715023
537,1104,4.702872276
537,1211,4.751963139
537,1418,4.527108669
537,1429,4.5373559
537,1499,4.636761665
537,1637,4.601896286
538,183,4.863718987
538,174,4.959725857
538,1125,4.730374336
538,1418,4.825718403
538,1427,4.738817692
538,1442,4.735776901
538,1472,4.866351604
538,1574,4.799479008
538,1545,4.810077667
538,1663,4.816151619
539,170,4.872400761
539,269,4.914087772
539,303,4.803239822
539,661,4.909044266
539,1104,4.814241886
539,1339,4.77234745
539,1372,4.763294697
539,1545,4.805560589
539,1546,4.785017014
539,1628,4.924649239
540,471,4.669802189
540,741,4.665436268
540,1066,4.791633129
540,1082,4.773777008
540,1164,4.753774643
540,1189,4.864217758
540,1201,4.801064014
540,1528,4.891893387
540,1574,4.763115883
540,1546,4.805925369
541,71,4.756462097
541,91,4.743402958
541,404,4.834747791
541,476,4.818626881
541,1201,4.786727905
541,1577,4.921620369
541,1546,4.738004208
541,1547,4.745213509
541,1648,4.730943203
541,1630,4.810957909
542,187,4.597193718
542,48,4.706853867
542,127,4.89986515
542,418,4.628670216
542,1104,4.908911705
542,1124,4.602940559
542,1418,4.95297575
542,1559,4.67762661
542,1575,4.709255695
542,1663,4.730881214
543,86,4.696381569
543,161,4.754106998
543,82,4.717515945
543,1031,4.778701782
543,1271,4.674946308
543,1360,4.730594158
543,1339,4.850244999
543,1577,4.816457748
543,1546,4.891138077
543,1609,4.908754349
544,904,4.723813057
544,1104,4.890962601
544,1363,4.66988802
544,1432,4.713646889
544,1472,4.870032787
544,1559,4.741019726
544,1575,4.687149525
544,1574,4.775993347
544,1609,4.894277573
544,1675,4.670280457
545,183,4.775650024
545,257,4.851322651
545,181,4.757899284
545,71,4.85480547
545,1104,4.803096771
545,1521,4.811144829
545,1538,4.724025249
545,1577,4.748065472
545,1575,4.758393288
545,1546,4.814010143
546,271,4.779561996
546,436,4.935908794
546,769,4.931325912
546,914,4.824146748
546,892,4.732777596
546,1137,4.721730232
546,1424,4.780145645
546,1538,4.885686398
546,1545,4.757486343
546,1609,4.833588123
547,313,4.937587261
547,312,4.955202103
547,354,4.966342449
547,838,4.796888351
547,784,4.890672684
547,1201,4.749707699
547,1363,4.744916916
547,1418,4.86393261
547,1557,4.763108253
547,1574,4.864955902
548,226,4.79201889
548,431,4.894316673
548,742,4.770884514
548,897,4.707480907
548,1104,4.640420914
548,1246,4.755574703
548,1438,4.848812103
548,1476,4.776730537
548,1609,4.797823906
548,1632,4.717395306
549,127,4.663458824
549,1096,4.705935001
549,1122,4.639674187
549,1365,4.633198261
549,1418,4.701210976
549,1526,4.750152588
549,1538,4.667424679
549,1557,4.727697372
549,1559,4.793764591
549,1603,4.661839008
550,181,4.933700085
550,15,4.908990383
550,904,4.693840504
550,1104,4.711924553
550,1233,4.78879261
550,1418,4.68807888
550,1482,4.840803623
550,1537,4.793924332
550,1609,4.859474182
550,1633,4.725079536
551,218,4.742779255
551,192,4.592356682
551,205,4.582873344
551,636,4.615740299
551,742,4.750343323
551,721,4.635687351
551,1031,4.74065733
551,1154,4.573812962
551,1342,4.657344341
551,1559,4.698507309
552,742,4.957942009
552,1043,4.6901021
552,1082,4.751247406
552,1189,4.64520216
552,1362,4.887664795
552,1528,4.920614243
552,1559,4.818200588
552,1590,4.681118011
552,1545,4.918579102
552,1674,4.665411949
553,190,4.884310722
553,223,4.646567822
553,378,4.70247221
553,589,4.769869804
553,604,4.607415676
553,1358,4.763062477
553,1363,4.815799236
553,1465,4.632542133
553,1577,4.923876762
553,1680,4.650802135
554,43,4.843222618
554,174,4.939866066
554,595,4.779773712
554,1043,4.73152256
554,1492,4.904511452
554,1602,4.794415474
554,1603,4.783292294
554,1647,4.744010925
554,1668,4.846693516
554,1680,4.829394341
555,169,4.954797268
555,50,4.812112331
555,236,4.747211456
555,326,4.855222702
555,377,4.71437645
555,1104,4.772574425
555,1456,4.70546627
555,1559,4.768408775
555,1575,4.798624039
555,1663,4.713607788
556,187,4.732326508
556,127,4.826617718
556,134,4.740976334
556,507,4.916537285
556,479,4.769359589
556,1418,4.703948975
556,1438,4.942883968
556,1445,4.792304993
556,1559,4.87826252
556,1609,4.945655346
557,197,4.875452042
557,198,4.966469765
557,180,4.865873337
557,337,4.970887184
557,750,4.84308815
557,1228,4.818246841
557,1418,4.854935646
557,1577,4.693134308
557,1623,4.662703037
557,1663,4.834356785
558,137,4.896192551
558,286,4.796471119
558,857,4.831316948
558,1201,4.70279026
558,1233,4.725179672
558,1261,4.810396671
558,1456,4.82226944
558,1465,4.741434574
558,1559,4.817266941
558,1674,4.759381294
559,144,4.893231392
559,180,4.849042416
559,188,4.879078388
559,315,4.918598175
559,377,4.869272232
559,502,4.889769077
559,850,4.869430542
559,897,4.860268116
559,1500,4.780761719
559,1609,4.919028759
560,12,4.749664783
560,127,4.773303986
560,302,4.956278801
560,318,4.765005589
560,847,4.937696934
560,1021,4.821710587
560,1261,4.796325684
560,1429,4.797252655
560,1548,4.820702076
560,1609,4.866408825
561,173,4.804282665
561,10,4.807487488
561,524,4.636453629
561,617,4.80365181
561,665,4.694350243
561,718,4.62925148
561,960,4.722805023
561,1367,4.658217907
561,1559,4.800136566
561,1637,4.759886265
562,191,4.774032593
562,173,4.839221478
562,234,4.740957737
562,1104,4.955966949
562,1358,4.708741665
562,1418,4.70849514
562,1559,4.726727962
562,1647,4.82268858
562,1663,4.828810215
562,1674,4.710101604
563,50,4.846589088
563,692,4.98314333
563,781,4.909352303
563,1187,4.786541462
563,1233,4.856122971
563,1418,4.8901124
563,1472,4.793190479
563,1557,4.795592308
563,1546,4.781210423
563,1674,4.855449677
564,313,4.777245045
564,914,4.869020939
564,1104,4.894770145
564,1233,4.864970684
564,1452,4.779958725
564,1492,4.844015598
564,1557,4.813732147
564,1574,4.891555309
564,1546,4.852036953
564,1674,4.918710232
565,166,4.825444221
565,640,4.758799553
565,639,4.908078194
565,730,4.951672077
565,970,4.978775501
565,1004,4.789841652
565,1104,4.825498581
565,1418,4.79949379
565,1445,4.830666542
565,1609,4.880852699
566,143,4.745685577
566,137,4.946927547
566,207,4.858232975
566,462,4.873287201
566,600,4.764139175
566,1066,4.889784813
566,1125,4.91512394
566,1193,4.805733681
566,1427,4.809624195
566,1546,4.916322231
567,504,4.924953461
567,506,4.919231892
567,487,4.796617508
567,493,4.771440506
567,489,4.834346771
567,657,4.684523582
567,653,4.84924221
567,850,4.64029789
567,1577,4.675131798
567,1674,4.723583698
568,134,4.885578632
568,6,4.74681282
568,504,4.819956303
568,641,4.991864681
568,631,4.929273605
568,897,4.824094296
568,1286,4.772758484
568,1418,4.749154568
568,1528,4.795893669
568,1559,4.876185417
569,65,4.760687828
569,50,4.786619663
569,15,4.930876732
569,475,4.797336578
569,676,4.894782066
569,1104,4.978796959
569,1351,4.765683174
569,1465,4.724851131
569,1546,4.977807045
569,1609,4.866304398
570,914,4.741176605
570,1104,4.701410294
570,1231,4.663936615
570,1261,4.693742752
570,1509,4.659146786
570,1557,4.813105583
570,1559,4.873687744
570,1574,4.663713455
570,1609,4.775136948
570,1674,4.831337452
571,484,4.905261517
571,462,4.95806694
571,1104,4.764155865
571,1233,4.720130444
571,1310,4.745710373
571,1418,4.734376907
571,1476,4.829683781
571,1574,4.936456203
571,1546,4.724440098
571,1547,4.735858917
572,300,4.698460579
572,1104,4.952065945
572,1351,4.821129799
572,1418,4.658251286
572,1432,4.711075783
572,1452,4.886469841
572,1499,4.845412254
572,1559,4.860134602
572,1574,4.767726898
572,1675,4.87436533
573,211,4.967452049
573,661,4.892142296
573,766,4.665525436
573,1428,4.658296108
573,1465,4.761687279
573,1521,4.563315392
573,1559,4.800367355
573,1577,4.926733017
573,1609,4.767900467
573,1647,4.756468296
574,245,4.686545849
574,269,4.763198376
574,319,4.903361797
574,504,4.707364559
574,970,4.714030743
574,1104,4.938577175
574,1233,4.671690941
574,1429,4.595367432
574,1545,4.90589571
574,1653,4.806776047
575,173,4.972261906
575,644,4.711385727
575,1104,4.896369934
575,1418,4.766579628
575,1465,4.72725296
575,1521,4.808027267
575,1557,4.95116806
575,1574,4.713144302
575,1611,4.748894691
575,1653,4.808871746
576,210,4.947840691
576,208,4.885057926
576,257,4.827363968
576,181,4.707321644
576,471,4.96709156
576,1476,4.846573353
576,1577,4.688518524
576,1545,4.833134651
576,1609,4.963415146
576,1674,4.779688835
577,181,4.640061378
577,79,4.652138233
577,452,4.612852097
577,496,4.607444763
577,1476,4.801742554
577,1559,4.916994095
577,1546,4.655475616
577,1609,4.909499645
577,1647,4.766704559
577,1668,4.932663441
578,1104,4.973004341
578,1358,4.79693222
578,1452,4.76482296
578,1476,4.770616055
578,1535,4.773476601
578,1559,4.887521744
578,1574,4.938318253
578,1545,4.825743198
578,1546,4.918809414
578,1674,4.792990208
579,288,4.804980278
579,644,4.692560196
579,838,4.780040264
579,817,4.692651272
579,1104,4.810749054
579,1418,4.958752155
579,1559,4.757506371
579,1577,4.805375099
579,1546,4.789865494
579,1609,4.733393669
580,257,4.755888939
580,181,4.907382965
580,348,4.912406921
580,825,4.814702988
580,1253,4.685028076
580,1418,4.69559288
580,1476,4.712623596
580,1492,4.679928303
580,1538,4.631785393
580,1609,4.745778084
581,50,4.91404438
581,914,4.672326565
581,922,4.982814789
581,1104,4.85170269
581,1188,4.697735786
581,1418,4.856412888
581,1513,4.737491608
581,1559,4.725536346
581,1545,4.674684525
581,1619,4.921391964
582,246,4.755771637
582,181,4.773195744
582,3,4.768528938
582,93,4.854830742
582,903,4.580790997
582,1043,4.671251297
582,1466,4.651886463
582,1492,4.863351345
582,1546,4.898841381
582,1674,4.629101276
583,198,4.815108776
583,357,4.870872021
583,663,4.914916039
583,708,4.850209236
583,1104,4.694664001
583,1310,4.680293083
583,1574,4.770026684
583,1546,4.66230917
583,1611,4.768806458
583,1640,4.898984432
584,161,4.913574696
584,227,4.939250469
584,249,4.891631126
584,500,4.78145504
584,1104,4.852303505
584,1418,4.768642426
584,1520,4.804428101
584,1559,4.734724998
584,1609,4.829808235
584,1674,4.816726208
585,198,4.868422508
585,60,4.793847561
585,1015,4.860099316
585,1149,4.795969486
585,1429,4.795825958
585,1488,4.811982155
585,1577,4.773742199
585,1558,4.933857918
585,1581,4.782784462
585,1623,4.932551861
586,33,4.633863926
586,96,4.91239357
586,67,4.734985352
586,273,4.791820049
586,1031,4.78540659
586,1125,4.778394222
586,1472,4.586556435
586,1609,4.79344511
586,1623,4.58036232
586,1663,4.586723328
587,270,4.728936195
587,562,4.73210907
587,838,4.818058491
587,1104,4.71873188
587,1351,4.816111088
587,1363,4.761071205
587,1424,4.780631065
587,1442,4.804148197
587,1574,4.839137077
587,1545,4.784145832
588,82,4.754915714
588,433,4.88795948
588,701,4.701968193
588,838,4.762125492
588,850,4.743481159
588,1078,4.725961208
588,1469,4.727105141
588,1515,4.752445221
588,1577,4.700077057
588,1637,4.761662006
589,259,4.714466095
589,914,4.782203197
589,873,4.928826332
589,895,4.918457985
589,1031,4.759575844
589,1189,4.923368931
589,1372,4.735170364
589,1557,4.794399261
589,1545,4.875044346
589,1609,4.926029205
590,676,4.751182079
590,1104,4.70106554
590,1351,4.787334442
590,1325,4.892134666
590,1521,4.807099342
590,1538,4.751320362
590,1559,4.871787548
590,1575,4.775970459
590,1574,4.837517262
590,1668,4.897520065
591,25,4.766572952
591,306,4.706784248
591,581,4.633306503
591,594,4.776435852
591,1400,4.726840496
591,1521,4.783605576
591,1559,4.898317337
591,1577,4.781442165
591,1546,4.75792408
591,1647,4.830882549
592,150,4.783975124
592,48,4.486453056
592,269,4.602617741
592,318,4.543643475
592,970,4.484118462
592,1125,4.448096275
592,1250,4.743188381
592,1424,4.50832653
592,1482,4.737194061
592,1498,4.462321281
593,163,4.735761166
593,173,4.877516747
593,83,4.892136574
593,633,4.723320007
593,659,4.84491396
593,591,4.704546928
593,838,4.788263321
593,1104,4.816494465
593,1637,4.744544506
593,1630,4.956721306
594,221,4.966024399
594,357,4.899820328
594,914,4.567893028
594,1189,4.781673431
594,1438,4.661414146
594,1577,4.684532642
594,1546,4.936402798
594,1609,4.953730583
594,1630,4.589828491
594,1668,4.659060955
595,127,4.841880322
595,298,4.788486004
595,290,4.830781937
595,762,4.945058823
595,952,4.790626049
595,994,4.91317606
595,1142,4.86145401
595,1400,4.731305599
595,1559,4.850830078
595,1674,4.848819733
596,50,4.974620819
596,838,4.780843258
596,1104,4.83327198
596,1215,4.651079178
596,1261,4.70134306
596,1351,4.652823925
596,1528,4.681902409
596,1559,4.871166229
596,1545,4.925268173
596,1674,4.7812953
597,15,4.94019556
597,742,4.774367332
597,936,4.791656017
597,1015,4.630346775
597,1424,4.59827137
597,1559,4.696751595
597,1577,4.754682541
597,1546,4.928437233
597,1603,4.604813576
597,1668,4.606582642
598,748,4.820230961
598,750,4.844527721
598,1104,4.916996479
598,1261,4.700453281
598,1351,4.789833546
598,1358,4.764437675
598,1418,4.825256824
598,1609,4.882431507
598,1630,4.721755505
598,1668,4.749326706
599,280,4.877183914
599,595,4.987458706
599,763,4.762135029
599,822,4.784412384
599,873,4.776509285
599,1095,4.89602232
599,1104,4.883244514
599,1363,4.829122543
599,1492,4.930575371
599,1648,4.703128815
600,50,4.794864655
600,82,4.788894176
600,1004,4.837524414
600,1201,4.8346591
600,1363,4.94589901
600,1418,4.779632092
600,1452,4.899124622
600,1577,4.822860241
600,1575,4.769482136
600,1630,4.846320629
601,431,4.852082729
601,496,4.613409519
601,644,4.580016136
601,1104,4.743556976
